CustomerID,Gender,InvoiceNumber,InvoiceDate,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales
7228,Male,39450766,2019-10-23,86,2,93.47,186.94,Completed,"United States","Paid Advertisment",0.25,Computer,Desktop,Windows,1,3,186.94
8224,Male,81127504,2019-10-23,42,1,74.77,74.77,Completed,Canada,"Organic Search",8.77,Computer,Laptop,Windows,1,5,74.77
5729,Female,19376652,2019-10-23,15,2,6.32,12.64,Completed,Japan,"Paid Advertisment",1.08,Computer,Desktop,Mac,4,4,12.64
1285,Male,58248945,2019-10-23,55,2,73.53,147.06,"In Process",Poland,"Social Media",1.06,Computer,Desktop,Windows,3,4,0.00
8864,Female,42355535,2019-10-24,93,2,67.46,134.92,Completed,Mexico,"Paid Advertisment",7.76,Computer,Desktop,Windows,5,5,134.92
9124,Female,92084739,2019-10-24,57,1,13.08,13.08,Completed,China,"Organic Search",3.91,Computer,Desktop,Windows,5,3,13.08
7121,Male,12451735,2019-10-25,78,2,19.66,39.32,Completed,"United Kingdom","Organic Search",2.46,Computer,Laptop,Windows,1,4,39.32
5380,Female,76788380,2019-10-25,28,2,5.32,10.64,Completed,Australia,"Organic Search",8.11,Computer,Desktop,Windows,3,1,10.64
5030,Male,29612783,2019-10-25,36,3,48.16,144.48,Completed,France,"Paid Advertisment",5.40,Computer,Desktop,Windows,5,3,144.48
4024,Male,77666861,2019-10-26,38,2,26.03,52.06,Completed,Germany,"Paid Advertisment",2.91,Computer,Desktop,Windows,3,5,52.06
9526,Male,37377429,2019-10-26,94,2,17.63,35.26,Completed,France,"Organic Search",9.29,Mobile,Tablet,Windows,3,5,35.26
2613,Female,49168822,2019-10-26,36,3,48.16,144.48,Completed,Taiwan,"Paid Advertisment",2.60,Computer,Desktop,Mac,4,5,144.48
6723,Female,13798702,2019-10-27,72,2,3.55,7.10,"In Process",France,"Organic Search",8.52,Computer,Desktop,Windows,3,4,0.00
5204,Male,40673926,2019-10-27,61,2,70.34,140.68,Completed,"South Korea","Social Media",5.80,Computer,Desktop,Windows,5,2,140.68
3049,Male,55718322,2019-10-28,65,2,38.95,77.90,Rejected,"Saudi Arabia","Social Media",5.84,Computer,Desktop,Windows,4,5,0.00
9757,Male,47233443,2019-10-28,66,3,56.01,168.03,Completed,"South Korea","Organic Search",9.10,Computer,Laptop,Windows,5,5,168.03
9363,Male,82471076,2019-10-29,68,3,32.68,98.04,Completed,"South Korea","Social Media",3.92,Computer,Desktop,Mac,4,5,98.04
5823,Male,84293576,2019-10-29,55,1,73.53,73.53,Completed,China,"Organic Search",6.18,Computer,Desktop,Windows,2,5,73.53
3884,Male,49441734,2019-10-30,25,1,11.29,11.29,Completed,"United Kingdom","Organic Search",4.09,Computer,Laptop,Linux,4,4,11.29
8584,Male,70646153,2019-10-31,76,2,76.67,153.34,Completed,Spain,"Organic Search",3.91,Computer,Desktop,Windows,4,5,153.34
8642,Female,90354862,2019-10-31,8,2,67.18,134.36,Completed,China,"Organic Search",3.07,Mobile,"Smart Phone",Windows,5,5,134.36
3139,Female,31422085,2019-11-01,46,3,9.88,29.64,Completed,Japan,"Social Media",4.40,Mobile,"Smart Phone",Windows,4,2,29.64
6760,Male,64961789,2019-11-01,74,2,33.51,67.02,Completed,"United Kingdom","Organic Search",3.42,Computer,Desktop,Mac,2,4,67.02
8211,Female,17170886,2019-11-01,13,2,41.29,82.58,Completed,Netherlands,"Organic Search",1.47,Computer,Laptop,Linux,4,5,82.58
4116,Male,98565321,2019-11-02,60,2,91.28,182.56,Rejected,France,"Organic Search",5.82,Mobile,Tablet,Windows,4,5,0.00
1578,Female,21676964,2019-11-02,45,3,3.67,11.01,Completed,"United Kingdom","Organic Search",8.53,Computer,Laptop,Windows,4,3,11.01
8946,Male,50732696,2019-11-03,69,2,96.47,192.94,Completed,Netherlands,"Organic Search",1.03,Computer,Laptop,Windows,4,4,192.94
8414,Male,35746627,2019-11-04,62,2,81.46,162.92,Completed,Netherlands,"Organic Search",4.81,Computer,Laptop,Windows,4,4,162.92
4809,Female,30941582,2019-11-05,15,3,6.32,18.96,Completed,Switzerland,"Organic Search",1.53,Computer,Desktop,Windows,5,4,18.96
3498,Male,80951477,2019-11-05,64,3,35.23,105.69,Completed,Mexico,"Paid Advertisment",2.08,Mobile,Tablet,Android,3,5,105.69
2933,Female,32248683,2019-11-05,61,2,70.34,140.68,Completed,"United Kingdom","Organic Search",8.94,Mobile,"Smart Phone",Android,5,5,140.68
1875,Male,71472670,2019-11-05,68,2,32.68,65.36,Completed,Italy,"Organic Search",5.00,Computer,Laptop,Windows,5,5,65.36
8073,Male,88475469,2019-11-06,88,3,40.95,122.85,Completed,China,"Paid Advertisment",5.23,Computer,Laptop,Windows,5,4,122.85
1566,Male,56868687,2019-11-06,49,2,99.72,199.44,Completed,Mexico,"Paid Advertisment",4.42,Computer,Laptop,Windows,3,2,199.44
4422,Female,65838179,2019-11-06,29,1,1.91,1.91,Completed,Canada,"Organic Search",9.49,Computer,Desktop,Mac,4,5,1.91
9087,Male,75926671,2019-11-07,65,2,38.95,77.90,Completed,Indonesia,"Organic Search",0.56,Computer,Laptop,Windows,5,4,77.90
8158,Female,23054544,2019-11-07,83,1,1.22,1.22,Completed,Japan,"Social Media",8.48,Computer,Laptop,Windows,5,1,1.22
4902,Female,88580458,2019-11-07,12,3,86.11,258.33,Completed,Germany,"Paid Advertisment",6.50,Computer,Laptop,Windows,4,5,258.33
6488,Male,34917618,2019-11-08,4,1,32.43,32.43,"In Process","United Kingdom","Social Media",6.11,Computer,Desktop,Windows,4,5,0.00
3083,Male,90071788,2019-11-09,60,1,91.28,91.28,Completed,Japan,"Organic Search",3.45,Computer,Desktop,Windows,2,5,91.28
3842,Female,78136072,2019-11-10,31,2,43.50,87.00,Completed,Japan,"Organic Search",3.03,Mobile,"Smart Phone",Android,5,4,87.00
1171,Female,90834301,2019-11-11,84,3,32.88,98.64,Completed,Italy,"Paid Advertisment",7.88,Computer,Laptop,Windows,5,3,98.64
9316,Male,75954999,2019-11-11,21,2,98.91,197.82,Completed,Switzerland,"Paid Advertisment",5.93,Computer,Laptop,Windows,5,2,197.82
6809,Male,76902315,2019-11-12,14,2,89.76,179.52,Completed,Switzerland,"Paid Advertisment",7.33,Mobile,Tablet,Android,5,4,179.52
3770,Male,20545352,2019-11-13,5,1,11.97,11.97,"In Process",India,"Organic Search",7.23,Computer,Desktop,Windows,5,1,0.00
2699,Female,73699636,2019-11-13,99,3,36.83,110.49,Completed,Netherlands,"Organic Search",2.15,Computer,Desktop,Windows,3,4,110.49
7084,Female,85708276,2019-11-14,86,3,93.47,280.41,Completed,Germany,"Social Media",2.48,Mobile,Tablet,Windows,3,5,280.41
8660,Male,64115092,2019-11-15,58,2,74.55,149.10,"In Process",Netherlands,"Organic Search",1.57,Computer,Desktop,Windows,5,4,0.00
4390,Male,53717028,2019-11-16,14,1,89.76,89.76,Completed,"United States","Organic Search",4.58,Mobile,Tablet,Windows,2,4,89.76
2533,Male,29400888,2019-11-16,62,2,81.46,162.92,Completed,"United Kingdom","Paid Advertisment",5.64,Computer,Laptop,Windows,5,4,162.92
3537,Male,14009042,2019-11-17,74,3,33.51,100.53,Cancelled,Turkey,"Organic Search",6.08,Computer,Laptop,Windows,3,5,0.00
7979,Female,17881112,2019-11-17,58,1,74.55,74.55,Cancelled,Iran,"Organic Search",0.78,Computer,Laptop,Windows,5,5,0.00
9300,Female,34624081,2019-11-18,56,2,87.34,174.68,Completed,Nigeria,"Organic Search",3.30,Computer,Desktop,Mac,5,5,174.68
1737,Male,68611770,2019-11-19,5,1,11.97,11.97,"In Process",Germany,"Organic Search",2.55,Mobile,"Smart Phone",Windows,5,4,0.00
1704,Female,93850501,2019-11-19,34,2,48.24,96.48,Completed,Australia,"Organic Search",7.35,Computer,Desktop,Windows,5,4,96.48
9282,Male,98253335,2019-11-20,10,2,19.34,38.68,Completed,Belgium,"Social Media",8.80,Computer,Laptop,Linux,5,5,38.68
7603,Male,19589646,2019-11-21,55,1,73.53,73.53,Completed,"United States","Organic Search",5.69,Computer,Desktop,Windows,3,4,73.53
4169,Male,82105277,2019-11-21,73,3,30.57,91.71,Completed,Mexico,"Organic Search",2.36,Mobile,"Smart Phone",Android,5,5,91.71
7828,Male,80084430,2019-11-22,19,3,13.20,39.60,Cancelled,"United Kingdom","Organic Search",7.17,Computer,Desktop,Windows,5,5,0.00
9957,Male,43603238,2019-11-22,57,2,13.08,26.16,Completed,India,"Social Media",4.96,Computer,Laptop,Linux,4,5,26.16
7462,Male,16330176,2019-11-22,78,1,19.66,19.66,Completed,"United States","Paid Advertisment",8.98,Computer,Laptop,Windows,3,5,19.66
4691,Male,88076618,2019-11-23,64,2,35.23,70.46,Completed,Japan,"Organic Search",8.05,Mobile,Tablet,Android,4,4,70.46
1123,Male,49066683,2019-11-23,4,3,32.43,97.29,Completed,France,"Organic Search",9.02,Computer,Laptop,Windows,3,5,97.29
6318,Male,21922188,2019-11-23,65,3,38.95,116.85,Completed,Italy,"Organic Search",8.50,Computer,Laptop,Linux,2,5,116.85
8816,Female,86832507,2019-11-24,37,1,11.50,11.50,Rejected,"United Kingdom","Organic Search",3.36,Computer,Desktop,Windows,4,5,0.00
7293,Female,87960526,2019-11-25,19,2,13.20,26.40,Rejected,Spain,"Social Media",3.48,Computer,Laptop,Windows,5,4,0.00
1237,Male,78984417,2019-11-25,26,3,34.43,103.29,Cancelled,France,"Organic Search",3.35,Computer,Desktop,Windows,2,3,0.00
9698,Female,34755035,2019-11-25,49,3,99.72,299.16,Cancelled,Spain,"Organic Search",5.21,Computer,Desktop,Windows,5,5,0.00
4447,Male,34713746,2019-11-25,32,2,91.37,182.74,Completed,Italy,"Social Media",9.35,Computer,Desktop,Mac,5,3,182.74
7559,Male,14985230,2019-11-26,100,1,98.59,98.59,"In Process",Japan,"Social Media",4.99,Computer,Desktop,Windows,4,4,0.00
2146,Female,89096761,2019-11-26,49,2,99.72,199.44,Completed,Nigeria,"Organic Search",0.95,Computer,Desktop,Mac,5,3,199.44
6627,Male,85372293,2019-11-27,21,2,98.91,197.82,Completed,Japan,"Organic Search",9.11,Mobile,Tablet,Windows,5,5,197.82
7750,Male,58475796,2019-11-28,5,2,11.97,23.94,Completed,Canada,"Social Media",6.95,Computer,Desktop,Windows,5,5,23.94
6794,Male,56748125,2019-11-28,26,1,34.43,34.43,"In Process",Italy,"Organic Search",1.93,Computer,Desktop,Linux,4,4,0.00
7184,Male,87742788,2019-11-28,44,3,52.78,158.34,Rejected,"United Kingdom","Organic Search",9.54,Computer,Laptop,Windows,5,4,0.00
1857,Male,96994795,2019-11-29,19,2,13.20,26.40,Rejected,Australia,"Organic Search",5.83,Computer,Laptop,Windows,4,4,0.00
9527,Female,47110575,2019-11-29,17,2,18.86,37.72,Completed,India,"Paid Advertisment",7.00,Computer,Laptop,Windows,5,5,37.72
7781,Male,64652689,2019-11-30,82,2,5.82,11.64,Completed,Vietnam,"Organic Search",3.42,Computer,Desktop,Windows,5,2,11.64
3031,Female,50539934,2019-11-30,7,1,59.68,59.68,Completed,Vietnam,"Social Media",4.77,Mobile,"Smart Phone",Android,5,3,59.68
5616,Female,80737413,2019-12-01,38,1,26.03,26.03,Cancelled,Vietnam,"Organic Search",7.28,Computer,Desktop,Linux,4,4,0.00
1272,Male,64223710,2019-12-01,96,3,36.96,110.88,"In Process",Germany,"Social Media",2.05,Computer,Laptop,Windows,5,5,0.00
2902,Female,93618744,2019-12-01,94,2,17.63,35.26,Completed,China,"Organic Search",5.01,Computer,Laptop,Linux,4,5,35.26
4973,Female,86339032,2019-12-02,96,2,36.96,73.92,Completed,"South Korea","Social Media",4.54,Computer,Desktop,Linux,5,5,73.92
4968,Male,62064053,2019-12-03,83,2,1.22,2.44,Completed,Japan,"Organic Search",4.15,Computer,Laptop,Windows,5,5,2.44
2770,Male,78511442,2019-12-04,1,2,81.91,163.82,Completed,Mexico,"Organic Search",7.72,Computer,Desktop,Linux,3,5,163.82
8133,Male,99545698,2019-12-04,23,1,95.72,95.72,Cancelled,Russia,"Organic Search",5.15,Computer,Desktop,Windows,3,5,0.00
8372,Male,19175480,2019-12-05,74,1,33.51,33.51,Completed,Switzerland,"Organic Search",9.55,Computer,Laptop,Linux,4,4,33.51
7954,Male,65398414,2019-12-05,25,3,11.29,33.87,"In Process",Russia,"Social Media",2.37,Computer,Desktop,Linux,5,3,0.00
2120,Male,95058720,2019-12-05,12,2,86.11,172.22,Cancelled,Germany,"Social Media",1.77,Computer,Laptop,Windows,4,5,0.00
8256,Male,27867437,2019-12-06,57,1,13.08,13.08,Completed,Netherlands,"Paid Advertisment",8.78,Computer,Laptop,Linux,5,3,13.08
2894,Female,48489170,2019-12-07,57,2,13.08,26.16,Completed,"South Korea","Organic Search",8.53,Computer,Laptop,Windows,5,3,26.16
3175,Male,72581130,2019-12-08,9,1,73.83,73.83,Completed,Spain,"Social Media",5.45,Computer,Laptop,Windows,5,5,73.83
5908,Male,38440739,2019-12-08,27,2,72.93,145.86,"In Process",Canada,"Social Media",0.24,Mobile,"Smart Phone",Android,4,4,0.00
8378,Male,94867064,2019-12-09,33,2,28.56,57.12,Completed,"South Korea","Social Media",6.05,Computer,Desktop,Windows,4,4,57.12
2640,Female,47849186,2019-12-10,58,3,74.55,223.65,"In Process",India,"Organic Search",8.14,Computer,Laptop,Windows,5,4,0.00
7059,Female,13327595,2019-12-10,8,2,67.18,134.36,Completed,Brazil,"Organic Search",7.55,Computer,Desktop,Windows,4,3,134.36
8883,Female,48245541,2019-12-11,97,1,56.74,56.74,Completed,Italy,"Social Media",2.51,Computer,Laptop,Windows,5,4,56.74
9387,Male,64893604,2019-12-11,74,1,33.51,33.51,Completed,Germany,"Organic Search",1.11,Computer,Laptop,Windows,5,4,33.51
9938,Male,26117328,2019-12-11,31,2,43.50,87.00,Completed,China,"Social Media",5.88,Computer,Laptop,Windows,5,5,87.00
3518,Male,11345964,2019-12-12,91,3,67.48,202.44,Completed,Japan,"Organic Search",8.50,Computer,Laptop,Windows,3,4,202.44
9046,Male,79033953,2019-12-12,23,1,95.72,95.72,"In Process",Australia,"Organic Search",3.64,Computer,Desktop,Windows,4,3,0.00
9625,Male,95800192,2019-12-12,53,1,7.51,7.51,Cancelled,Canada,"Organic Search",2.67,Mobile,Tablet,Android,4,3,0.00
7574,Male,23279344,2019-12-13,20,1,81.89,81.89,Completed,France,"Organic Search",5.47,Computer,Desktop,Windows,5,5,81.89
9228,Male,95188261,2019-12-13,13,3,41.29,123.87,Completed,"United States","Organic Search",9.24,Mobile,Tablet,Android,4,5,123.87
4205,Female,98359973,2019-12-13,66,3,56.01,168.03,Completed,Spain,"Paid Advertisment",7.89,Mobile,Tablet,Android,4,4,168.03
1359,Male,25658226,2019-12-14,30,2,6.08,12.16,Completed,Russia,"Organic Search",9.33,Computer,Desktop,Windows,4,4,12.16
8733,Male,80405572,2019-12-14,50,3,50.71,152.13,Completed,"United States","Social Media",6.31,Mobile,Tablet,Windows,4,5,152.13
1735,Female,49980346,2019-12-15,6,3,8.07,24.21,Cancelled,Brazil,"Social Media",3.16,Mobile,Tablet,Android,5,5,0.00
5464,Male,81306791,2019-12-15,14,3,89.76,269.28,"In Process",Italy,"Organic Search",4.27,Computer,Desktop,Windows,5,4,0.00
7571,Male,74681326,2019-12-15,82,2,5.82,11.64,Completed,India,"Social Media",0.60,Mobile,"Smart Phone",Android,5,4,11.64
5573,Male,81531412,2019-12-16,4,2,32.43,64.86,Completed,Switzerland,"Social Media",7.71,Computer,Desktop,Windows,5,5,64.86
4212,Female,23119497,2019-12-17,25,3,11.29,33.87,"In Process",Germany,"Organic Search",2.08,Computer,Laptop,Windows,4,5,0.00
7293,Female,75080677,2019-12-17,13,3,41.29,123.87,Completed,Spain,"Social Media",6.54,Mobile,Tablet,Android,5,4,123.87
8137,Male,51549645,2019-12-18,27,3,72.93,218.79,Cancelled,Australia,"Organic Search",0.20,Computer,Desktop,Mac,5,5,0.00
9463,Male,55548033,2019-12-18,95,3,50.48,151.44,Completed,Italy,"Paid Advertisment",5.59,Computer,Desktop,Linux,5,4,151.44
4502,Male,67057353,2019-12-19,4,3,32.43,97.29,Completed,"South Korea","Social Media",4.67,Computer,Laptop,Linux,4,5,97.29
6141,Male,99356144,2019-12-20,63,1,57.12,57.12,Cancelled,Egypt,"Organic Search",5.81,Computer,Desktop,Mac,4,5,0.00
8921,Male,40768713,2019-12-20,88,3,40.95,122.85,Completed,Japan,"Social Media",7.14,Mobile,Tablet,Windows,1,3,122.85
6891,Male,57176514,2019-12-21,14,1,89.76,89.76,"In Process",France,"Organic Search",9.15,Computer,Desktop,Windows,4,5,0.00
9566,Male,66378786,2019-12-21,24,3,99.58,298.74,Rejected,China,"Organic Search",2.39,Computer,Laptop,Windows,5,5,0.00
8985,Female,63998869,2019-12-22,79,1,33.28,33.28,Completed,Mexico,"Paid Advertisment",8.96,Mobile,Tablet,Android,5,4,33.28
9972,Female,38839897,2019-12-22,77,1,20.40,20.40,Completed,Germany,"Social Media",1.80,Computer,Desktop,Windows,4,5,20.40
2531,Male,82856739,2019-12-23,13,1,41.29,41.29,"In Process",Mexico,"Organic Search",9.30,Mobile,Tablet,Android,4,5,0.00
4781,Female,72038075,2019-12-23,65,2,38.95,77.90,Completed,Philippines,"Social Media",9.82,Computer,Desktop,Windows,3,5,77.90
5653,Male,41679559,2019-12-23,38,2,26.03,52.06,Completed,Germany,"Paid Advertisment",1.78,Computer,Laptop,Windows,5,4,52.06
9882,Male,38906226,2019-12-24,9,2,73.83,147.66,Completed,Switzerland,"Social Media",1.45,Mobile,Tablet,Android,5,5,147.66
5444,Female,71758884,2019-12-24,48,1,31.26,31.26,Completed,"United Kingdom","Social Media",2.91,Mobile,"Smart Phone",Windows,5,4,31.26
8036,Male,71267793,2019-12-24,10,2,19.34,38.68,Completed,"United States","Organic Search",4.13,Computer,Laptop,Windows,4,4,38.68
3790,Male,25888666,2019-12-25,3,3,97.19,291.57,Completed,Netherlands,"Organic Search",0.86,Computer,Desktop,Windows,3,5,291.57
9347,Female,51451048,2019-12-25,68,2,32.68,65.36,Cancelled,Switzerland,"Organic Search",7.71,Mobile,Tablet,Windows,5,3,0.00
8622,Male,58527179,2019-12-26,17,2,18.86,37.72,"In Process",Brazil,"Organic Search",1.79,Computer,Laptop,Windows,4,5,0.00
7086,Male,53463408,2019-12-26,23,2,95.72,191.44,Completed,Japan,"Paid Advertisment",0.57,Computer,Desktop,Linux,2,3,191.44
6467,Female,29560134,2019-12-27,54,2,90.78,181.56,Completed,"South Korea","Social Media",7.06,Mobile,"Smart Phone",Windows,2,5,181.56
8348,Male,35927505,2019-12-27,76,3,76.67,230.01,Completed,"United States","Organic Search",1.35,Computer,Desktop,Windows,3,3,230.01
8864,Female,44424757,2019-12-27,37,1,11.50,11.50,Completed,Nigeria,"Social Media",3.21,Computer,Desktop,Windows,4,5,11.50
7590,Male,31255092,2019-12-28,72,3,3.55,10.65,Completed,Netherlands,"Organic Search",0.61,Mobile,Tablet,Windows,2,5,10.65
4967,Male,43801349,2019-12-28,98,2,85.04,170.08,Completed,Russia,"Paid Advertisment",8.62,Mobile,Tablet,Windows,4,4,170.08
1755,Male,19221636,2019-12-28,12,2,86.11,172.22,"In Process","United States","Social Media",0.75,Mobile,"Smart Phone",Android,3,4,0.00
2933,Female,30266440,2019-12-29,86,1,93.47,93.47,"In Process",Vietnam,"Social Media",6.65,Computer,Laptop,Windows,5,5,0.00
4378,Male,37148475,2019-12-30,74,2,33.51,67.02,Completed,Brazil,"Organic Search",7.56,Computer,Laptop,Windows,2,4,67.02
5772,Male,65681688,2019-12-30,36,3,48.16,144.48,Completed,Brazil,"Social Media",3.08,Computer,Laptop,Windows,5,5,144.48
2352,Male,68621360,2019-12-31,31,2,43.50,87.00,Completed,France,"Social Media",9.58,Mobile,"Smart Phone",Android,3,5,87.00
5874,Female,24010655,2019-12-31,12,2,86.11,172.22,"In Process","United States","Organic Search",1.87,Mobile,Tablet,Android,3,5,0.00
8604,Female,69683975,2020-01-01,49,1,99.72,99.72,Completed,Spain,"Organic Search",6.38,Computer,Laptop,Windows,3,5,99.72
2828,Male,27661298,2020-01-02,35,3,78.78,236.34,Completed,"South Korea","Organic Search",4.85,Computer,Desktop,Windows,4,5,236.34
1211,Male,46405395,2020-01-02,56,1,87.34,87.34,Completed,France,"Organic Search",8.08,Computer,Desktop,Mac,5,4,87.34
6110,Female,61210524,2020-01-02,85,1,68.31,68.31,Cancelled,Vietnam,"Organic Search",8.69,Computer,Laptop,Windows,5,5,0.00
9709,Female,89290761,2020-01-02,44,3,52.78,158.34,Completed,China,"Paid Advertisment",6.82,Mobile,Tablet,Windows,5,5,158.34
7043,Female,11315383,2020-01-03,29,1,1.91,1.91,Completed,France,"Social Media",0.73,Computer,Laptop,Windows,3,5,1.91
3229,Male,64826255,2020-01-04,56,3,87.34,262.02,Completed,Poland,"Organic Search",8.64,Computer,Laptop,Windows,5,5,262.02
1670,Male,83051527,2020-01-04,7,3,59.68,179.04,Completed,Turkey,"Organic Search",4.50,Computer,Laptop,Windows,3,4,179.04
3276,Female,95716379,2020-01-04,55,2,73.53,147.06,Cancelled,Spain,"Organic Search",7.62,Computer,Desktop,Windows,2,5,0.00
6134,Male,56818602,2020-01-04,39,1,41.61,41.61,"In Process",Poland,"Organic Search",3.40,Computer,Laptop,Windows,4,5,0.00
8939,Female,58457898,2020-01-05,59,3,79.57,238.71,Completed,Belgium,"Social Media",2.43,Mobile,Tablet,Windows,5,5,238.71
8958,Male,91779378,2020-01-06,80,2,77.64,155.28,Rejected,China,"Social Media",7.28,Computer,Desktop,Windows,4,3,0.00
2737,Male,67544836,2020-01-06,2,3,33.11,99.33,Rejected,Mexico,"Social Media",6.23,Computer,Laptop,Windows,4,5,0.00
1819,Male,58308257,2020-01-07,23,1,95.72,95.72,Completed,Germany,"Social Media",7.89,Computer,Laptop,Linux,4,4,95.72
2955,Male,65119561,2020-01-07,72,3,3.55,10.65,Completed,"United Kingdom","Organic Search",1.39,Mobile,Tablet,Android,4,5,10.65
9411,Female,68265947,2020-01-08,60,2,91.28,182.56,"In Process",Brazil,"Social Media",7.20,Computer,Desktop,Windows,5,4,0.00
7696,Female,48524538,2020-01-09,79,3,33.28,99.84,Completed,Spain,"Organic Search",3.20,Computer,Laptop,Windows,3,4,99.84
2532,Female,31143610,2020-01-09,75,1,32.34,32.34,Completed,"United States","Organic Search",9.12,Computer,Desktop,Mac,4,3,32.34
7749,Male,25695737,2020-01-09,65,2,38.95,77.90,Completed,Russia,"Organic Search",5.15,Mobile,"Smart Phone",Android,5,5,77.90
8727,Male,52397293,2020-01-10,51,2,50.59,101.18,Completed,Australia,"Organic Search",4.90,Computer,Desktop,Windows,3,5,101.18
1396,Female,12919830,2020-01-10,69,3,96.47,289.41,Cancelled,Canada,"Organic Search",3.89,Computer,Desktop,Windows,4,5,0.00
7141,Male,26827684,2020-01-11,67,1,17.22,17.22,Completed,"United Kingdom","Paid Advertisment",6.77,Computer,Laptop,Linux,5,5,17.22
5352,Male,32590331,2020-01-11,17,1,18.86,18.86,"In Process",Canada,"Organic Search",3.05,Mobile,Tablet,Windows,3,5,0.00
6540,Male,23155392,2020-01-11,33,2,28.56,57.12,Completed,Germany,"Organic Search",7.78,Mobile,Tablet,Windows,4,5,57.12
6177,Male,56911433,2020-01-12,57,2,13.08,26.16,"In Process",Mexico,"Organic Search",3.17,Mobile,Tablet,Windows,4,5,0.00
